Serial Number:20697595 --

"Date Time, GMT -1000","Temp, (*F)","mV","pH","Button Down","Button Up","Host Connect","Start Calibration","Calibration Values","Calibration Buffers","End Calibration","EOF"
2019-10-27 12:30:00,85.33,-76.80,8.11, , , , , , , , 
2019-10-27 12:40:00,85.20,-76.78,8.11, , , , , , , , 
2019-10-27 12:50:00,85.06,-76.77,8.11, , , , , , , , 
2019-10-27 13:00:00,84.97,-76.75,8.11, , , , , , , , 
2019-10-27 13:10:00,84.88,-76.75,8.11, , , , , , , , 
2019-10-27 13:20:00,84.84,-76.75,8.11, , , , , , , , 
2019-10-27 13:30:00,84.84,-76.75,8.11, , , , , , , , 
2019-10-27 13:40:00,84.79,-76.74,8.11, , , , , , , , 
2019-10-27 13:50:00,84.75,-76.74,8.11, , , , , , , , 
2019-10-27 14:00:00,84.75,-76.72,8.11, , , , , , , , 
2019-10-27 14:10:00,84.70,-76.72,8.11, , , , , , , , 
2019-10-27 14:20:00,84.75,-76.74,8.11, , , , , , , , 
2019-10-27 14:30:00,84.70,-76.72,8.11, , , , , , , , 
2019-10-27 14:40:00,84.75,-76.71,8.11, , , , , , , , 
2019-10-27 14:50:00,84.70,-76.72,8.11, , , , , , , , 
2019-10-27 15:00:00,84.70,-76.71,8.11, , , , , , , , 
2019-10-27 15:10:00,84.66,-76.71,8.11, , , , , , , , 
2019-10-27 15:20:00,84.70,-76.71,8.11, , , , , , , , 
2019-10-27 15:30:00,84.70,-76.69,8.11, , , , , , , , 
2019-10-27 15:40:00,84.66,-76.69,8.11, , , , , , , , 
2019-10-27 15:50:00,84.84,-76.71,8.11, , , , , , , , 
2019-10-27 16:00:00,84.97,-76.69,8.11, , , , , , , , 
2019-10-27 16:10:00,84.88,-76.78,8.11, , , , , , , , 
2019-10-27 16:20:00,84.66,-76.81,8.12, , , , , , , , 
2019-10-27 16:30:00,84.43,-76.80,8.12, , , , , , , , 
2019-10-27 16:40:00,84.21,-76.81,8.12, , , , , , , , 
2019-10-27 16:50:00,84.07,-76.80,8.12, , , , , , , , 
2019-10-27 17:00:00,83.85,-76.80,8.12, , , , , , , , 
2019-10-27 17:10:00,83.71,-76.80,8.12, , , , , , , , 
2019-10-27 17:20:00,83.58,-76.80,8.12, , , , , , , , 
2019-10-27 17:30:00,83.45,-76.78,8.12, , , , , , , , 
2019-10-27 17:40:00,83.36,-76.80,8.12, , , , , , , , 
2019-10-27 17:50:00,83.22,-76.80,8.12, , , , , , , , 
2019-10-27 18:00:00,83.13,-76.78,8.12, , , , , , , , 
2019-10-27 18:10:00,83.00,-76.80,8.12, , , , , , , , 
2019-10-27 18:20:00,82.91,-76.80,8.12, , , , , , , , 
2019-10-27 18:30:00,82.82,-76.80,8.12, , , , , , , , 
2019-10-27 18:40:00,82.69,-76.80,8.12, , , , , , , , 
2019-10-27 18:50:00,82.64,-76.81,8.12, , , , , , , , 
2019-10-27 19:00:00,82.60,-76.81,8.12, , , , , , , , 
2019-10-27 19:10:00,82.55,-76.83,8.12, , , , , , , , 
2019-10-27 19:20:00,82.51,-76.85,8.12, , , , , , , , 
2019-10-27 19:30:00,82.46,-76.83,8.12, , , , , , , , 
2019-10-27 19:40:00,82.29,-76.63,8.12, , , , , , , , 
2019-10-27 19:50:00,82.15,-76.42,8.11, , , , , , , , 
2019-10-27 20:00:00,82.06,-76.36,8.11, , , , , , , , 
2019-10-27 20:10:00,81.98,-76.36,8.11, , , , , , , , 
2019-10-27 20:20:00,81.89,-76.41,8.11, , , , , , , , 
2019-10-27 20:30:00,81.84,-76.41,8.11, , , , , , , , 
2019-10-27 20:40:00,81.75,-76.41,8.11, , , , , , , , 
2019-10-27 20:50:00,81.67,-76.42,8.11, , , , , , , , 
2019-10-27 21:00:00,81.58,-76.42,8.11, , , , , , , , 
2019-10-27 21:10:00,81.49,-76.44,8.12, , , , , , , , 
2019-10-27 21:20:00,81.40,-76.44,8.12, , , , , , , , 
2019-10-27 21:30:00,81.36,-76.44,8.12, , , , , , , , 
2019-10-27 21:40:00,81.27,-76.44,8.12, , , , , , , , 
2019-10-27 21:50:00,81.18,-76.44,8.12, , , , , , , , 
2019-10-27 22:00:00,81.13,-76.44,8.12, , , , , , , , 
2019-10-27 22:10:00,81.09,-76.44,8.12, , , , , , , , 
2019-10-27 22:20:00,81.05,-76.46,8.12, , , , , , , , 
2019-10-27 22:30:00,81.00,-76.46,8.12, , , , , , , , 
2019-10-27 22:40:00,80.96,-76.46,8.12, , , , , , , , 
2019-10-27 22:50:00,80.96,-76.47,8.12, , , , , , , , 
2019-10-27 23:00:00,80.91,-76.46,8.12, , , , , , , , 
2019-10-27 23:10:00,80.87,-76.46,8.12, , , , , , , , 
2019-10-27 23:20:00,80.69,-76.49,8.12, , , , , , , , 
2019-10-27 23:30:00,80.47,-76.41,8.12, , , , , , , , 
2019-10-27 23:40:00,80.47,-76.38,8.12, , , , , , , , 
2019-10-27 23:50:00,80.52,-76.46,8.12, , , , , , , , 
2019-10-28 00:00:00,80.47,-76.49,8.12, , , , , , , , 
2019-10-28 00:10:00,80.47,-76.50,8.12, , , , , , , , 
2019-10-28 00:20:00,80.43,-76.52,8.12, , , , , , , , 
2019-10-28 00:30:00,80.38,-76.52,8.12, , , , , , , , 
2019-10-28 00:40:00,80.34,-76.52,8.12, , , , , , , , 
2019-10-28 00:50:00,80.25,-76.53,8.12, , , , , , , , 
2019-10-28 01:00:00,80.21,-76.52,8.12, , , , , , , , 
2019-10-28 01:10:00,80.16,-76.53,8.12, , , , , , , , 
2019-10-28 01:20:00,80.07,-76.53,8.12, , , , , , , , 
2019-10-28 01:30:00,80.03,-76.53,8.12, , , , , , , , 
2019-10-28 01:40:00,79.99,-76.53,8.12, , , , , , , , 
2019-10-28 01:50:00,79.94,-76.55,8.12, , , , , , , , 
2019-10-28 02:00:00,79.85,-76.53,8.12, , , , , , , , 
2019-10-28 02:10:00,79.85,-76.55,8.12, , , , , , , , 
2019-10-28 02:20:00,79.85,-76.56,8.12, , , , , , , , 
2019-10-28 02:30:00,79.81,-76.56,8.12, , , , , , , , 
2019-10-28 02:40:00,79.77,-76.56,8.12, , , , , , , , 
2019-10-28 02:50:00,79.72,-76.56,8.12, , , , , , , , 
2019-10-28 03:00:00,79.63,-76.58,8.12, , , , , , , , 
2019-10-28 03:10:00,79.37,-76.53,8.12, , , , , , , , 
2019-10-28 03:20:00,79.33,-76.67,8.12, , , , , , , , 
2019-10-28 03:30:00,79.46,-76.80,8.13, , , , , , , , 
2019-10-28 03:40:00,79.50,-76.83,8.13, , , , , , , , 
2019-10-28 03:50:00,79.50,-76.86,8.13, , , , , , , , 
2019-10-28 04:00:00,79.50,-76.88,8.13, , , , , , , , 
2019-10-28 04:10:00,79.46,-76.88,8.13, , , , , , , , 
2019-10-28 04:20:00,79.37,-76.88,8.13, , , , , , , , 
2019-10-28 04:30:00,79.33,-76.88,8.13, , , , , , , , 
2019-10-28 04:40:00,79.28,-76.88,8.13, , , , , , , , 
2019-10-28 04:50:00,79.24,-76.89,8.13, , , , , , , , 
2019-10-28 05:00:00,79.19,-76.89,8.13, , , , , , , , 
2019-10-28 05:10:00,79.15,-76.89,8.13, , , , , , , , 
2019-10-28 05:20:00,79.11,-76.91,8.13, , , , , , , , 
2019-10-28 05:30:00,79.06,-76.91,8.13, , , , , , , , 
2019-10-28 05:40:00,78.98,-76.91,8.13, , , , , , , , 
2019-10-28 05:50:00,78.98,-76.91,8.13, , , , , , , , 
2019-10-28 06:00:00,79.02,-76.92,8.13, , , , , , , , 
2019-10-28 06:10:00,79.06,-76.94,8.13, , , , , , , , 
2019-10-28 06:20:00,79.24,-76.99,8.13, , , , , , , , 
2019-10-28 06:30:00,79.50,-77.00,8.13, , , , , , , , 
2019-10-28 06:40:00,79.85,-77.06,8.13, , , , , , , , 
2019-10-28 06:50:00,80.03,-76.97,8.13, , , , , , , , 
2019-10-28 07:00:00,80.34,-76.88,8.12, , , , , , , , 
2019-10-28 07:10:00,80.65,-76.86,8.12, , , , , , , , 
2019-10-28 07:20:00,81.05,-76.91,8.12, , , , , , , , 
2019-10-28 07:30:00,81.40,-76.92,8.12, , , , , , , , 
2019-10-28 07:40:00,81.80,-76.92,8.12, , , , , , , , 
2019-10-28 07:50:00,82.15,-76.91,8.12, , , , , , , , 
2019-10-28 08:00:00,82.51,-76.91,8.12, , , , , , , , 
2019-10-28 08:10:00,82.87,-76.89,8.12, , , , , , , , 
2019-10-28 08:20:00,83.13,-76.89,8.12, , , , , , , , 
2019-10-28 08:30:00,83.40,-76.88,8.12, , , , , , , , 
2019-10-28 08:40:00,83.67,-76.85,8.12, , , , , , , , 
2019-10-28 08:50:00,83.85,-76.83,8.12, , , , , , , , 
2019-10-28 09:00:00,83.71,-76.80,8.12, , , , , , , , 
2019-10-28 09:10:00,84.03,-76.78,8.12, , , , , , , , 
2019-10-28 09:20:00,83.62,-76.72,8.12, , , , , , , , 
2019-10-28 09:30:00,83.80,-76.71,8.11, , , , , , , , 
2019-10-28 09:40:00,83.76,-76.66,8.11, , , , , , , , 
2019-10-28 09:50:00,83.94,-76.66,8.11, , , , , , , , 
2019-10-28 10:00:00,84.12,-76.60,8.11, , , , , , , , 
2019-10-28 10:10:00,84.48,-76.55,8.11, , , , , , , , 
2019-10-28 10:20:00,84.79,-76.58,8.11, , , , , , , , 
2019-10-28 10:30:00,84.88,-76.58,8.11, , , , , , , , 
2019-10-28 10:40:00,85.33,-76.55,8.11, , , , , , , , 
2019-10-28 10:50:00,85.33,-76.56,8.11, , , , , , , , 
2019-10-28 11:00:00,85.38,-76.53,8.11, , , , , , , , 
2019-10-28 11:10:00,85.65,-76.50,8.11, , , , , , , , 
2019-10-28 11:20:00,85.51,-76.50,8.11, , , , , , , , 
2019-10-28 11:30:00,85.06,-76.46,8.11, , , , , , , , 
2019-10-28 11:40:00,85.06,-76.42,8.11, , , , , , , , 
2019-10-28 11:50:00,85.42,-76.44,8.11, , , , , , , , 
2019-10-28 12:00:00,85.51,-76.42,8.11, , , , , , , , 
2019-10-28 12:10:00,85.56,-76.41,8.11, , , , , , , , 
2019-10-28 12:20:00,85.74,-76.41,8.11, , , , , , , , 
2019-10-28 12:30:00,85.74,-76.38,8.11, , , , , , , , 
2019-10-28 12:40:00,85.78,-76.36,8.11, , , , , , , , 
2019-10-28 12:50:00,85.87,-76.35,8.10, , , , , , , , 
2019-10-28 13:00:00,85.96,-76.33,8.10, , , , , , , , 
2019-10-28 13:10:00,86.05,-76.31,8.10, , , , , , , , 
2019-10-28 13:20:00,86.33,-76.33,8.10, , , , , , , , 
2019-10-28 13:30:00,86.78,-76.19,8.10, , , , , , , , 
2019-10-28 13:40:00,86.73,-76.11,8.10, , , , , , , , 
2019-10-28 13:50:00,86.42,-76.10,8.10, , , , , , , , 
2019-10-28 14:00:00,86.05,-76.08,8.10, , , , , , , , 
2019-10-28 14:10:00,85.78,-76.05,8.10, , , , , , , , 
2019-10-28 14:20:00,85.69,-76.03,8.10, , , , , , , , 
2019-10-28 14:30:00,85.65,-76.03,8.10, , , , , , , , 
2019-10-28 14:40:00,85.60,-76.03,8.10, , , , , , , , 
2019-10-28 14:50:00,85.60,-76.03,8.10, , , , , , , , 
2019-10-28 15:00:00,85.56,-76.02,8.10, , , , , , , , 
2019-10-28 15:10:00,85.56,-76.02,8.10, , , , , , , , 
2019-10-28 15:20:00,85.51,-76.02,8.10, , , , , , , , 
2019-10-28 15:30:00,85.47,-75.99,8.10, , , , , , , , 
2019-10-28 15:40:00,85.47,-76.00,8.10, , , , , , , , 
2019-10-28 15:50:00,85.47,-76.00,8.10, , , , , , , , 
2019-10-28 15:54:08, , , ,Logged,Logged, , , , , , 
2019-10-28 15:54:10, , , , , ,Logged, , , , , 
2019-10-28 15:54:32, , , , , ,Logged, , , , , 
2019-10-28 16:00:00,85.47,-75.96,8.10, , , , , , , , 
2019-10-28 16:10:00,85.42,-75.96,8.10, , , , , , , , 
2019-10-28 16:20:00,85.33,-75.96,8.10, , , , , , , , 
2019-10-28 16:30:00,85.24,-75.96,8.10, , , , , , , , 
2019-10-28 16:40:00,85.11,-75.94,8.10, , , , , , , , 
2019-10-28 16:50:00,85.02,-75.94,8.10, , , , , , , , 
2019-10-28 17:00:00,84.97,-75.92,8.10, , , , , , , , 
2019-10-28 17:10:00,84.84,-75.94,8.10, , , , , , , , 
2019-10-28 17:20:00,84.61,-75.88,8.10, , , , , , , , 
2019-10-28 17:30:00,84.34,-75.94,8.10, , , , , , , , 
2019-10-28 17:40:00,84.03,-75.99,8.10, , , , , , , , 
2019-10-28 17:50:00,83.76,-76.02,8.10, , , , , , , , 
2019-10-28 18:00:00,83.54,-76.02,8.10, , , , , , , , 
2019-10-28 18:10:00,83.40,-76.02,8.10, , , , , , , , 
2019-10-28 18:20:00,83.27,-76.05,8.11, , , , , , , , 
2019-10-28 18:30:00,83.18,-76.05,8.11, , , , , , , , 
2019-10-28 18:40:00,83.09,-76.06,8.11, , , , , , , , 
2019-10-28 18:50:00,83.00,-76.08,8.11, , , , , , , , 
2019-10-28 19:00:00,82.91,-76.10,8.11, , , , , , , , 
2019-10-28 19:10:00,82.82,-76.10,8.11, , , , , , , , 
2019-10-28 19:20:00,82.78,-76.10,8.11, , , , , , , , 
2019-10-28 19:30:00,82.69,-76.11,8.11, , , , , , , , 
2019-10-28 19:40:00,82.60,-76.11,8.11, , , , , , , , 
2019-10-28 19:50:00,82.51,-76.13,8.11, , , , , , , , 
2019-10-28 20:00:00,82.46,-76.13,8.11, , , , , , , , 
2019-10-28 20:10:00,82.42,-76.13,8.11, , , , , , , , 
2019-10-28 20:20:00,82.33,-76.16,8.11, , , , , , , , 
2019-10-28 20:30:00,82.29,-76.14,8.11, , , , , , , , 
2019-10-28 20:40:00,82.24,-76.14,8.11, , , , , , , , 
2019-10-28 20:50:00,82.15,-76.16,8.11, , , , , , , , 
2019-10-28 21:00:00,81.98,-76.13,8.11, , , , , , , , 
2019-10-28 21:10:00,81.58,-76.02,8.11, , , , , , , , 
2019-10-28 21:20:00,81.40,-76.06,8.11, , , , , , , , 
2019-10-28 21:30:00,81.31,-76.10,8.11, , , , , , , , 
2019-10-28 21:40:00,81.22,-76.13,8.11, , , , , , , , 
2019-10-28 21:50:00,81.18,-76.14,8.11, , , , , , , , 
2019-10-28 22:00:00,81.09,-76.14,8.11, , , , , , , , 
2019-10-28 22:10:00,81.00,-76.16,8.11, , , , , , , , 
2019-10-28 22:20:00,80.96,-76.16,8.11, , , , , , , , 
2019-10-28 22:30:00,80.91,-76.17,8.11, , , , , , , , 
2019-10-28 22:40:00,80.87,-76.17,8.11, , , , , , , , 
2019-10-28 22:50:00,80.82,-76.19,8.11, , , , , , , , 
2019-10-28 23:00:00,80.78,-76.19,8.11, , , , , , , , 
2019-10-28 23:10:00,80.78,-76.24,8.11, , , , , , , , 
2019-10-28 23:20:00,80.74,-76.21,8.11, , , , , , , , 
2019-10-28 23:30:00,80.69,-76.21,8.11, , , , , , , , 
2019-10-28 23:40:00,80.60,-76.22,8.11, , , , , , , , 
2019-10-28 23:50:00,80.56,-76.22,8.11, , , , , , , , 
2019-10-29 00:00:00,80.56,-76.24,8.11, , , , , , , , 
2019-10-29 00:10:00,80.52,-76.24,8.11, , , , , , , , 
2019-10-29 00:20:00,80.52,-76.24,8.11, , , , , , , , 
2019-10-29 00:30:00,80.47,-76.27,8.11, , , , , , , , 
2019-10-29 00:40:00,80.43,-76.25,8.11, , , , , , , , 
2019-10-29 00:50:00,80.38,-76.27,8.11, , , , , , , , 
2019-10-29 01:00:00,80.07,-76.11,8.11, , , , , , , , 
2019-10-29 01:10:00,79.94,-75.94,8.11, , , , , , , , 
2019-10-29 01:20:00,80.03,-75.99,8.11, , , , , , , , 
2019-10-29 01:30:00,80.07,-76.02,8.11, , , , , , , , 
2019-10-29 01:40:00,80.07,-76.05,8.11, , , , , , , , 
2019-10-29 01:50:00,80.07,-76.05,8.11, , , , , , , , 
2019-10-29 02:00:00,79.99,-76.03,8.11, , , , , , , , 
2019-10-29 02:10:00,79.94,-76.03,8.11, , , , , , , , 
2019-10-29 02:20:00,79.90,-76.05,8.11, , , , , , , , 
2019-10-29 02:30:00,79.85,-76.03,8.11, , , , , , , , 
2019-10-29 02:40:00,79.81,-76.05,8.11, , , , , , , , 
2019-10-29 02:50:00,79.72,-76.05,8.11, , , , , , , , 
2019-10-29 03:00:00,79.68,-76.06,8.11, , , , , , , , 
2019-10-29 03:10:00,79.63,-76.06,8.11, , , , , , , , 
2019-10-29 03:20:00,79.59,-76.06,8.11, , , , , , , , 
2019-10-29 03:30:00,79.50,-76.06,8.11, , , , , , , , 
2019-10-29 03:40:00,79.46,-76.08,8.11, , , , , , , , 
2019-10-29 03:50:00,79.41,-76.10,8.11, , , , , , , , 
2019-10-29 04:00:00,79.41,-76.08,8.11, , , , , , , , 
2019-10-29 04:10:00,79.37,-76.10,8.11, , , , , , , , 
2019-10-29 04:20:00,79.37,-76.11,8.11, , , , , , , , 
2019-10-29 04:30:00,79.33,-76.11,8.11, , , , , , , , 
2019-10-29 04:40:00,79.28,-76.11,8.11, , , , , , , , 
2019-10-29 04:50:00,79.19,-76.13,8.11, , , , , , , , 
2019-10-29 05:00:00,78.84,-76.11,8.12, , , , , , , , 
2019-10-29 05:10:00,78.84,-76.27,8.12, , , , , , , , 
2019-10-29 05:20:00,78.93,-76.44,8.12, , , , , , , , 
2019-10-29 05:30:00,79.02,-76.47,8.12, , , , , , , , 
2019-10-29 05:40:00,79.02,-76.50,8.12, , , , , , , , 
2019-10-29 05:50:00,79.06,-76.55,8.12, , , , , , , , 
2019-10-29 06:00:00,79.06,-76.55,8.12, , , , , , , , 
2019-10-29 06:10:00,79.11,-76.56,8.12, , , , , , , , 
2019-10-29 06:20:00,79.19,-76.60,8.12, , , , , , , , 
2019-10-29 06:30:00,79.33,-76.63,8.12, , , , , , , , 
2019-10-29 06:40:00,79.63,-76.66,8.12, , , , , , , , 
2019-10-29 06:50:00,79.55,-76.64,8.12, , , , , , , , 
2019-10-29 07:00:00,79.81,-76.67,8.12, , , , , , , , 
2019-10-29 07:10:00,79.99,-76.71,8.12, , , , , , , , 
2019-10-29 07:20:00,80.03,-76.71,8.12, , , , , , , , 
2019-10-29 07:30:00,80.43,-76.72,8.12, , , , , , , , 
2019-10-29 07:40:00,81.05,-76.78,8.12, , , , , , , , 
2019-10-29 07:50:00,81.18,-76.80,8.12, , , , , , , , 
2019-10-29 08:00:00,81.27,-76.78,8.12, , , , , , , , 
2019-10-29 08:10:00,81.62,-76.80,8.12, , , , , , , , 
2019-10-29 08:20:00,81.67,-76.78,8.12, , , , , , , , 
2019-10-29 08:30:00,81.62,-76.77,8.12, , , , , , , , 
2019-10-29 08:40:00,77.75,-76.49,8.12, , , , , , , , 
2019-10-29 08:50:00,77.31,-76.42,8.12, , , , , , , , 
2019-10-29 09:00:00,77.84,-76.41,8.12, , , , , , , , 
2019-10-29 09:10:00,78.45,-76.64,8.12, , , , , , , , 
2019-10-29 09:20:00,79.02,-76.67,8.12, , , , , , , , 
2019-10-29 09:30:00,79.46,-76.71,8.12, , , , , , , , 
2019-10-29 09:40:00,79.77,-76.86,8.13, , , , , , , , 
2019-10-29 09:50:00,80.29,-76.89,8.13, , , , , , , , 
2019-10-29 10:00:00,80.91,-76.81,8.12, , , , , , , , 
2019-10-29 10:10:00,82.11,-76.92,8.12, , , , , , , , 
2019-10-29 10:20:00,83.49,-76.94,8.12, , , , , , , , 
2019-10-29 10:30:00,84.39,-76.81,8.12, , , , , , , , 
2019-10-29 10:40:00,84.52,-77.44,8.13, , , , , , , , 
2019-10-29 10:50:00,83.94,-77.39,8.13, , , , , , , , 
2019-10-29 11:00:00,84.07,-77.38,8.13, , , , , , , , 
2019-10-29 11:10:00,84.61,-77.39,8.12, , , , , , , , 
2019-10-29 11:20:00,84.79,-77.28,8.12, , , , , , , , 
2019-10-29 11:30:00,85.29,-77.25,8.12, , , , , , , , 
2019-10-29 11:40:00,86.14,-77.03,8.12, , , , , , , , 
2019-10-29 11:50:00,82.29,-83.21,8.23, , , , , , , , 
2019-10-29 12:00:00,81.98,-82.55,8.22, , , , , , , , 
2019-10-29 12:10:00,82.02,-82.71,8.22, , , , , , , , 
2019-10-29 12:20:00,82.06,-82.97,8.22, , , , , , , , 
2019-10-29 12:30:00,82.15,-83.14,8.23, , , , , , , , 
2019-10-29 12:40:00,82.20,-83.47,8.23, , , , , , , , 
2019-10-29 12:50:00,82.15,-83.49,8.23, , , , , , , , 
2019-10-29 13:00:00,82.11,-83.46,8.23, , , , , , , , 
2019-10-29 13:10:00,81.93,-83.28,8.23, , , , , , , , 
2019-10-29 13:20:00,81.98,-83.55,8.23, , , , , , , , 
2019-10-29 13:30:00,81.89,-83.60,8.23, , , , , , , , 
2019-10-29 13:40:00,81.80,-83.25,8.23, , , , , , , , 
2019-10-29 13:50:00,81.62,-82.72,8.22, , , , , , , , 
2019-10-29 14:00:00,81.53,-82.39,8.22, , , , , , , , 
2019-10-29 14:10:00,81.40,-81.74,8.20, , , , , , , , 
2019-10-29 14:20:00,81.31,-81.35,8.20, , , , , , , , 
2019-10-29 14:30:00,81.22,-81.05,8.19, , , , , , , , 
2019-10-29 14:40:00,81.18,-80.64,8.19, , , , , , , , 
2019-10-29 14:50:00,81.13,-80.39,8.18, , , , , , , , 
2019-10-29 15:00:00,81.09,-80.36,8.18, , , , , , , , 
2019-10-29 15:10:00,81.09,-80.38,8.18, , , , , , , , 
2019-10-29 15:20:00,81.05,-80.25,8.18, , , , , , , , 
2019-10-29 15:30:00,81.00,-80.05,8.18, , , , , , , , 
2019-10-29 15:40:00,81.00,-79.96,8.18, , , , , , , , 
2019-10-29 15:50:00,80.96,-79.75,8.17, , , , , , , , 
2019-10-29 16:00:00,80.96,-79.33,8.16, , , , , , , , 
2019-10-29 16:10:00,80.91,-79.08,8.16, , , , , , , , 
2019-10-29 16:20:00,80.87,-78.80,8.16, , , , , , , , 
2019-10-29 16:30:00,80.91,-78.67,8.15, , , , , , , , 
2019-10-29 16:40:00,80.91,-78.71,8.15, , , , , , , , 
2019-10-29 16:50:00,80.91,-78.77,8.16, , , , , , , , 
2019-10-29 17:00:00,80.91,-78.81,8.16, , , , , , , , 
2019-10-29 17:10:00,80.87,-78.77,8.16, , , , , , , , 
2019-10-29 17:20:00,80.82,-78.61,8.15, , , , , , , , 
2019-10-29 17:30:00,80.78,-78.33,8.15, , , , , , , , 
2019-10-29 17:40:00,80.74,-77.89,8.14, , , , , , , , 
2019-10-29 17:50:00,80.69,-77.61,8.14, , , , , , , , 
2019-10-29 18:00:00,80.69,-77.31,8.13, , , , , , , , 
2019-10-29 18:10:00,80.69,-77.31,8.13, , , , , , , , 
2019-10-29 18:20:00,80.65,-77.41,8.13, , , , , , , , 
2019-10-29 18:30:00,80.65,-77.30,8.13, , , , , , , , 
2019-10-29 18:40:00,80.65,-77.16,8.13, , , , , , , , 
2019-10-29 18:50:00,80.65,-77.08,8.13, , , , , , , , 
2019-10-29 19:00:00,80.65,-76.88,8.12, , , , , , , , 
2019-10-29 19:10:00,80.69,-76.81,8.12, , , , , , , , 
2019-10-29 19:20:00,80.69,-76.71,8.12, , , , , , , , 
2019-10-29 19:30:00,80.69,-76.78,8.12, , , , , , , , 
2019-10-29 19:40:00,80.74,-76.88,8.12, , , , , , , , 
2019-10-29 19:50:00,80.69,-76.96,8.13, , , , , , , , 
2019-10-29 20:00:00,80.69,-77.03,8.13, , , , , , , , 
2019-10-29 20:10:00,80.74,-77.11,8.13, , , , , , , , 
2019-10-29 20:20:00,80.78,-77.13,8.13, , , , , , , , 
2019-10-29 20:30:00,80.78,-77.10,8.13, , , , , , , , 
2019-10-29 20:40:00,80.78,-77.11,8.13, , , , , , , , 
2019-10-29 20:50:00,80.78,-76.89,8.12, , , , , , , , 
2019-10-29 21:00:00,80.78,-76.80,8.12, , , , , , , , 
2019-10-29 21:10:00,80.74,-76.72,8.12, , , , , , , , 
2019-10-29 21:20:00,80.74,-76.74,8.12, , , , , , , , 
2019-10-29 21:30:00,80.74,-76.77,8.12, , , , , , , , 
2019-10-29 21:40:00,80.74,-76.74,8.12, , , , , , , , 
2019-10-29 21:50:00,80.74,-76.77,8.12, , , , , , , , 
2019-10-29 22:00:00,80.78,-76.86,8.12, , , , , , , , 
2019-10-29 22:10:00,80.78,-76.96,8.13, , , , , , , , 
2019-10-29 22:20:00,80.78,-76.83,8.12, , , , , , , , 
2019-10-29 22:30:00,80.78,-76.94,8.13, , , , , , , , 
2019-10-29 22:40:00,80.78,-76.81,8.12, , , , , , , , 
2019-10-29 22:50:00,80.82,-77.02,8.13, , , , , , , , 
2019-10-29 23:00:00,80.82,-77.17,8.13, , , , , , , , 
2019-10-29 23:10:00,80.82,-77.24,8.13, , , , , , , , 
2019-10-29 23:20:00,80.78,-77.02,8.13, , , , , , , , 
2019-10-29 23:30:00,80.78,-76.81,8.12, , , , , , , , 
2019-10-29 23:40:00,80.78,-76.80,8.12, , , , , , , , 
2019-10-29 23:50:00,80.78,-76.66,8.12, , , , , , , , 
2019-10-30 00:00:00,80.78,-76.56,8.12, , , , , , , , 
2019-10-30 00:10:00,80.78,-76.44,8.12, , , , , , , , 
2019-10-30 00:20:00,80.78,-76.30,8.11, , , , , , , , 
2019-10-30 00:30:00,80.78,-76.55,8.12, , , , , , , , 
2019-10-30 00:40:00,80.78,-76.42,8.12, , , , , , , , 
2019-10-30 00:50:00,80.78,-76.66,8.12, , , , , , , , 
2019-10-30 01:00:00,80.78,-76.61,8.12, , , , , , , , 
2019-10-30 01:10:00,80.78,-76.61,8.12, , , , , , , , 
2019-10-30 01:20:00,80.78,-76.56,8.12, , , , , , , , 
2019-10-30 01:30:00,80.78,-76.72,8.12, , , , , , , , 
2019-10-30 01:40:00,80.78,-76.60,8.12, , , , , , , , 
2019-10-30 01:50:00,80.74,-76.46,8.12, , , , , , , , 
2019-10-30 02:00:00,80.74,-76.24,8.11, , , , , , , , 
2019-10-30 02:10:00,80.69,-76.13,8.11, , , , , , , , 
2019-10-30 02:20:00,80.69,-76.16,8.11, , , , , , , , 
2019-10-30 02:30:00,80.69,-76.11,8.11, , , , , , , , 
2019-10-30 02:40:00,80.65,-75.92,8.11, , , , , , , , 
2019-10-30 02:50:00,80.65,-75.94,8.11, , , , , , , , 
2019-10-30 03:00:00,80.65,-75.92,8.11, , , , , , , , 
2019-10-30 03:10:00,80.60,-75.89,8.11, , , , , , , , 
2019-10-30 03:20:00,80.60,-76.02,8.11, , , , , , , , 
2019-10-30 03:30:00,80.60,-75.96,8.11, , , , , , , , 
2019-10-30 03:40:00,80.56,-75.97,8.11, , , , , , , , 
2019-10-30 03:50:00,80.56,-75.89,8.11, , , , , , , , 
2019-10-30 04:00:00,80.56,-76.17,8.11, , , , , , , , 
2019-10-30 04:10:00,80.56,-76.36,8.12, , , , , , , , 
2019-10-30 04:20:00,80.60,-76.38,8.12, , , , , , , , 
2019-10-30 04:30:00,80.60,-76.38,8.12, , , , , , , , 
2019-10-30 04:40:00,80.60,-76.47,8.12, , , , , , , , 
2019-10-30 04:50:00,80.60,-76.35,8.12, , , , , , , , 
2019-10-30 05:00:00,80.60,-76.27,8.11, , , , , , , , 
2019-10-30 05:10:00,80.60,-76.52,8.12, , , , , , , , 
2019-10-30 05:20:00,80.60,-76.64,8.12, , , , , , , , 
2019-10-30 05:30:00,80.65,-76.64,8.12, , , , , , , , 
2019-10-30 05:40:00,80.65,-76.72,8.12, , , , , , , , 
2019-10-30 05:50:00,80.69,-76.74,8.12, , , , , , , , 
2019-10-30 06:00:00,80.69,-76.86,8.12, , , , , , , , 
